"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 16, 2020","0.138808","0.138411","0.139535","0.135042","373.36M","0.29%"
"Aug 15, 2020","0.138406","0.138260","0.141637","0.136461","468.83M","0.10%"
"Aug 14, 2020","0.138265","0.139374","0.141045","0.137468","437.03M","-0.80%"
"Aug 13, 2020","0.139374","0.136660","0.141924","0.132162","629.97M","1.99%"
"Aug 12, 2020","0.136654","0.136858","0.137759","0.124255","688.90M","-0.14%"
"Aug 11, 2020","0.136850","0.143854","0.144353","0.131849","577.55M","-4.87%"
"Aug 10, 2020","0.143853","0.145176","0.146469","0.141920","538.55M","-0.91%"
"Aug 09, 2020","0.145173","0.146783","0.152164","0.142087","680.86M","-1.09%"
"Aug 08, 2020","0.146779","0.138777","0.147473","0.137323","497.23M","5.77%"
"Aug 07, 2020","0.138776","0.144300","0.147007","0.133297","545.18M","-3.83%"
"Aug 06, 2020","0.144299","0.142214","0.145657","0.139954","443.60M","1.46%"
"Aug 05, 2020","0.142218","0.143259","0.145196","0.140260","460.38M","-0.73%"
"Aug 04, 2020","0.143259","0.137208","0.147885","0.136314","677.47M","4.41%"
"Aug 03, 2020","0.137207","0.133717","0.139069","0.132170","424.27M","2.61%"
"Aug 02, 2020","0.133717","0.144154","0.148239","0.126653","902.03M","-7.24%"
"Aug 01, 2020","0.144153","0.138847","0.146587","0.138303","674.87M","3.82%"
"Jul 31, 2020","0.138845","0.140470","0.141051","0.135947","416.19M","-1.15%"
"Jul 30, 2020","0.140460","0.139217","0.142483","0.137021","498.13M","0.89%"
"Jul 29, 2020","0.139218","0.148791","0.149661","0.138555","817.30M","-6.43%"
"Jul 28, 2020","0.148793","0.138657","0.150673","0.134882","1.18B","7.31%"
"Jul 27, 2020","0.138658","0.148171","0.149736","0.130398","1.72B","-6.42%"
"Jul 26, 2020","0.148171","0.143520","0.154164","0.141554","1.60B","3.24%"
"Jul 25, 2020","0.143527","0.121959","0.145599","0.121946","1.37B","17.68%"
"Jul 24, 2020","0.121960","0.124190","0.124337","0.120833","353.46M","-1.80%"
"Jul 23, 2020","0.124190","0.123840","0.125964","0.123678","410.78M","0.28%"
"Jul 22, 2020","0.123846","0.123131","0.124498","0.120528","352.25M","0.58%"
"Jul 21, 2020","0.123128","0.117755","0.124508","0.116935","512.49M","4.56%"
"Jul 20, 2020","0.117755","0.123963","0.124143","0.116087","438.33M","-4.99%"
"Jul 19, 2020","0.123935","0.122671","0.124675","0.121261","376.55M","1.03%"
"Jul 18, 2020","0.122673","0.122233","0.124681","0.118296","553.94M","0.36%"
"Jul 17, 2020","0.122233","0.125998","0.126546","0.121859","579.38M","-2.99%"
"Jul 16, 2020","0.125998","0.130592","0.133049","0.118710","1.12B","-3.52%"
"Jul 15, 2020","0.130592","0.132405","0.132694","0.127514","748.53M","-1.37%"
"Jul 14, 2020","0.132405","0.124416","0.134792","0.121164","1.16B","6.42%"
"Jul 13, 2020","0.124416","0.126910","0.135676","0.122177","1.41B","-1.96%"
"Jul 12, 2020","0.126910","0.125197","0.128357","0.120578","887.71M","1.37%"
"Jul 11, 2020","0.125197","0.118400","0.126969","0.117999","972.21M","5.74%"
"Jul 10, 2020","0.118401","0.124008","0.124201","0.110517","1.47B","-4.52%"
